SessionId	ItemId	CatId	Time
11300139	214853077	3	1411557458.739
11300139	214853077	3	1411557462.917
11300139	214853077	3	1411557513.282
11300139	214853248	3	1411557671.474
11300147	214848986	3	1411582225.842
11300147	214848986	3	1411582381.289
11300147	214848986	3	1411583094.722
11300147	214848986	3	1411583136.697
11300147	214848986	3	1411583175.246
11300148	214854358	3	1411806652.642
11300148	214743339	3	1411806661.394
11300148	214684785	3	1411806699.747
11300154	214580357	4	1411561522.21
11300154	214580357	4	1411561790.927
11300156	214851326	3	1411635747.832
11300156	214849312	3	1411635946.972
11300156	214831946	1	1411636595.206
11300159	214853077	3	1411825754.49
11300159	214852980	3	1411825800.791
11300159	214853077	3	1411825817.868
11300173	214687753	0	1411728000.285
11300173	214687753	0	1411728238.404
11300176	214826752	4	1411704292.962
11300176	214826752	4	1411704431.067
11300176	214851281	0	1411704541.433
11300181	214716122	9	1411749161.258
11300181	214716122	9	1411749168.853
11300186	214534852	0	1411796370.174
11300186	214676585	1	1411796684.075
11300186	214676570	1	1411796700.571
11300186	214606410	1	1411796716.391
11300186	214701705	1	1411796772.759
11300186	214530665	1	1411796838.052
11300186	214606410	1	1411796985.854
11300189	214844439	5	1411634698.013
11300189	214848371	9	1411635058.115
11300189	214676070	9	1411635171.434
11300192	214553593	7	1411757332.488
11300192	214553593	7	1411757427.536
11300192	214845962	7	1411757523.67
11300194	214861464	0	1411641209.808
11300194	214857187	0	1411641250.662
11300194	214851101	3	1411641359.809
11300194	214745317	3	1411641396.332
11300194	214846127	3	1411641441.302
11300194	214854538	0	1411641562.923
11300194	214717562	3	1411641637.365
11300198	214697739	1	1411749736.573
11300198	214697739	1	1411749740.277
11300198	214697739	1	1411749745.99
11300198	214697739	1	1411749748.729
11300198	214697797	1	1411749880.131
11300198	214697797	1	1411749886.375
11300202	214716746	3	1411724166.361
11300202	214684942	3	1411725203.039
11300203	214853994	3	1411751498.469
11300203	214858912	3	1411752636.783
11300207	214580360	5	1411627679.022
11300207	214580360	5	1411628420.331
11300209	214847503	2	1411709596.502
11300209	214709685	9	1411710252.536
11300209	214709685	9	1411710278.629
11300209	214837187	9	1411710390.807
11300209	214744670	9	1411710428.051
11300209	214850743	3	1411710971.307
11300209	214676443	1	1411711428.393
11300217	214684785	3	1411541192.62
11300217	214854358	3	1411541292.967
11300217	214854358	3	1411541326.818
11300218	214842324	7	1411748020.243
11300218	214587005	7	1411748102.694
11300218	214581849	7	1411748345.798
11300218	214515870	7	1411748412.803
11300218	214581849	7	1411748520.272
11300218	214683872	7	1411748569.517
11300218	214515872	7	1411748724.808
11300218	214683872	7	1411748773.234
11300218	214710986	7	1411748809.737
11300218	214683872	7	1411748892.186
11300218	214714550	7	1411748912.993
11300221	214695086	5	1411753866.38
11300221	214834922	1	1411753879.688
11300221	214695086	5	1411753883.842
11300228	214848628	2	1411735753.054
11300228	214711211	2	1411735793.979
11300229	214853420	1	1411536026.838
11300229	214684730	1	1411536094.93
11300229	214837052	1	1411536131.13
11300229	214853422	1	1411536649.211
11300229	214850291	1	1411536703.623
11300229	214850295	1	1411536747.012
11300229	214845581	1	1411537351.234
11300229	214845581	1	1411537364.519
11300241	214714927	10	1411574139.677
11300241	214850902	8	1411574463.797
11300247	214845080	2	1411547987.45
11300247	214826780	2	1411548132.615
11300247	214560013	2	1411548201.637
11300253	214850949	1	1411722667.836
11300253	214853422	1	1411722687.665
11300269	214714927	10	1411837662.145
11300269	214523606	10	1411837710.84
11300273	214846385	2	1411549162.437
11300273	214717329	2	1411549242.167
11300276	214684093	6	1411649076.029
11300276	214684093	6	1411649240.207
11300278	214558397	3	1411663921.288
11300278	214849363	3	1411664185.511
11300278	214853994	3	1411664225.195
11300278	214859921	3	1411664291.924
11300278	214850792	3	1411664812.622
11300278	214850619	3	1411664864.401
11300278	214835750	3	1411664890.298
11300283	214552102	2	1411796563.24
11300283	214552102	2	1411796565.971
11300292	214844173	7	1411739278.873
11300292	214844171	7	1411739527.91
11300292	214844173	7	1411739824.639
11300292	214844169	7	1411739895.151
11300292	214844173	7	1411740042.467
11300292	214844173	7	1411741300.613
11300292	214596645	7	1411741421.284
11300293	214832647	2	1411626694.307
11300293	214832647	2	1411626746.146
11300296	214559647	1	1411683307.356
11300296	214559647	1	1411683314.34
11300301	214853690	1	1411591698.602
11300301	214853690	1	1411591720.131
11300301	214854122	1	1411591760.512
11300301	214853690	1	1411591790.994
11300308	214842399	7	1411640250.985
11300308	214842347	7	1411640326.821
11300318	214557647	2	1411834796.588
11300318	214557647	2	1411834967.675
11300326	214851152	1	1411747372.757
11300326	214851152	1	1411747684.338
11300327	214717571	1	1411721038.266
11300327	214853280	1	1411721137.071
11300327	214848120	1	1411721878.407
11300327	214709975	1	1411721997.265
11300327	214709975	1	1411722203.026
11300329	214829775	3	1411641231.657
11300329	214717522	3	1411641261.157
11300329	214845412	3	1411641473.353
11300329	214838137	3	1411641522.222
11300329	214845917	3	1411641550.697
11300329	214851236	3	1411641577.149
11300329	214853702	3	1411641639.698
11300329	214820396	3	1411641751.493
11300329	214827002	3	1411641778.029
11300329	214853353	3	1411641856.114
11300329	214854152	3	1411641884.378
11300331	214701819	2	1411792567.09
11300331	214701823	2	1411793380.642
11300331	214851060	2	1411793763.696
11300348	214851032	1	1411822920.249
11300348	214835120	1	1411823084.946
11300348	214835713	0	1411823167.93
11300356	214575347	4	1411662578.704
11300356	214831931	6	1411663483.592
11300356	214556304	6	1411664764.582
11300377	214712021	4	1411574096.218
11300377	214574246	4	1411574865.236
11300377	214712017	4	1411574934.742
11300377	214574244	4	1411574960.451
11300377	214574246	4	1411575149.469
11300384	214844353	0	1411815545.007
11300384	214834873	1	1411815562.535
11300387	214686005	2	1411742335.506
11300387	214696772	2	1411742410.852
11300387	214686005	2	1411742445.746
11300387	214686005	2	1411742465.826
11300396	214664739	4	1411534897.422
11300396	214664741	4	1411534929.09
11300398	214819440	1	1411842690.89
11300398	214718377	1	1411842765.504
11300401	214716932	1	1411499394.9
11300401	214716928	1	1411499580.372
11300407	214862317	1	1411715269.163
11300407	214861603	1	1411715404.202
11300413	214687509	5	1411548654.228
11300413	214711749	5	1411548749.271
11300418	214843982	2	1411543264.648
11300418	214691621	0	1411543333.269
11300426	214674433	5	1411588514.481
11300426	214531376	0	1411589915.667
11300428	214854472	2	1411489692.313
11300428	214854472	2	1411489757.288
11300431	214859126	3	1411749105.917
11300431	214859872	3	1411749160.609
11300431	214859872	3	1411749335.177
11300433	214861498	1	1411539889.337
11300433	214861498	1	1411539893.91
11300434	214565512	1	1411798739.185
11300434	214565512	1	1411798741.324
11300439	214861899	9	1411573637.962
11300439	214861927	9	1411573795.139
11300441	214851022	6	1411538547.648
11300441	214534340	2	1411538825.528
11300441	214674677	6	1411539024.7
11300441	214674677	6	1411539054.718
11300443	214674677	6	1411698162.632
11300443	214674684	6	1411698370.957
11300443	214636794	6	1411698530.868
11300444	214859456	6	1411709664.732
11300444	214859462	6	1411709850.124
11300449	214705524	1	1411801839.144
11300449	214854230	1	1411801895.008
11300457	214699837	2	1411579343.125
11300457	214699837	2	1411579387.619
11300458	214581504	4	1411660439.284
11300458	214581504	4	1411660579.46
11300458	214835642	4	1411660729.139
11300458	214581504	4	1411660957.295
11300458	214582104	4	1411660979.959
11300458	214581504	4	1411661013.478
11300458	214581504	4	1411661074.852
11300458	214581504	4	1411661150.421
11300458	214581504	4	1411661525.034
11300458	214581504	4	1411661798.098
11300458	214581504	4	1411662752.934
11300459	214581504	4	1411726718.499
11300459	214581667	4	1411728228.967
11300459	214581504	4	1411728238.774
11300461	214550390	7	1411579435.352
11300461	214574137	7	1411579553.003
11300467	214716947	1	1411703457.007
11300467	214716941	1	1411703475.064
11300467	214717003	1	1411703549.297
11300467	214717005	1	1411703615.091
11300468	214696770	1	1411751801.107
11300468	214696781	1	1411751844.554
11300468	214696775	1	1411751923.668
11300468	214650549	1	1411752036.587
11300468	214643951	1	1411752413.402
11300468	214643945	1	1411752465.965
11300468	214707812	1	1411752546.386
11300468	214854778	1	1411752818.41
11300468	214838608	1	1411753049.201
11300478	214716660	2	1411809049.757
11300478	214716660	2	1411809051.755
11300478	214550649	2	1411809079.369
11300478	214716660	2	1411809244.434
11300478	214550649	2	1411809356.832
11300478	214540922	2	1411809383.524
11300478	214550649	2	1411809411.786
11300482	214669762	2	1411665462.21
11300482	214847705	2	1411665478.652
11300488	214556595	3	1411626817.165
11300488	214556595	3	1411626820.805
11300488	214853722	3	1411628614.778
11300488	214853722	3	1411628617.6
11300489	214854549	0	1411810503.103
11300489	214854495	3	1411810578.656
11300489	214853930	0	1411810618.75
11300493	214850542	5	1411739248.055
11300493	214850542	5	1411739980.329
11300493	214696787	5	1411740153.338
11300496	214695225	1	1411816984.527
11300496	214850315	1	1411817021.446
11300496	214850942	1	1411817039.096
11300496	214846012	1	1411817062.559
11300496	214831948	1	1411817112.275
11300501	214837877	2	1411813974.073
11300501	214555237	2	1411814007.961
11300501	214580291	0	1411814137.465
11300501	214696830	2	1411815143.547
11300501	214696830	2	1411815175.315
11300501	214709634	9	1411815224.078
11300501	214709634	9	1411815247.166
11300501	214838122	2	1411815330.309
11300501	214849301	2	1411815955.157
11300501	214652207	2	1411815998.516
11300501	214540575	2	1411816137.323
11300501	214540590	2	1411816279.946
11300501	214540922	2	1411816356.25
11300501	214550531	2	1411816401.742
11300501	214838261	6	1411816506.612
11300501	214717406	6	1411816535.695
11300501	214853771	6	1411816596.769
11300502	214846224	5	1411619013.786
11300502	214709619	5	1411619054.04
11300506	214834914	1	1411670593.565
11300506	214834914	1	1411670627.551
11300507	214850771	3	1411558447.749
11300507	214577480	7	1411558484.25
11300507	214850936	3	1411559846.726
11300507	214556840	2	1411559931.906
11300508	214709979	1	1411474995.213
11300508	214513370	0	1411475017.499
11300508	214709979	1	1411475066.712
11300517	214711599	5	1411629255.421
11300517	214711599	5	1411629276.297
11300517	214711599	5	1411629313.997
11300522	214858856	7	1411624059.219
11300522	214568111	0	1411624059.233
11300522	214569238	0	1411624091.58
11300524	214850942	1	1411665784.692
11300524	214846012	1	1411665822.738
11300528	214837425	4	1411558921.906
11300528	214837425	4	1411559226.155
11300529	214541424	1	1411723810.597
11300529	214678790	1	1411723854.63
11300529	214591627	1	1411724452.063
11300538	214542354	0	1411834623.005
11300538	214542354	0	1411835035.351
11300538	214542354	0	1411835053.419
11300538	214542354	0	1411835216.611
11300544	214515883	7	1411736778.968
11300544	214857797	7	1411737081.796
11300544	214515883	7	1411737091.574
11300546	214544587	1	1411575432.329
11300546	214699065	1	1411575503.669
11300546	214544820	1	1411575530.848
11300546	214639586	1	1411575638.89
11300547	214601207	1	1411792053.174
11300547	214835120	1	1411792096.836
11300547	214862317	1	1411792404.653
11300547	214835120	1	1411792499.069
11300547	214862317	1	1411792595.224
11300547	214668275	1	1411792817.356
11300547	214676570	1	1411792871.663
11300553	214547529	4	1411545131.839
11300553	214576228	4	1411545228.935
11300558	214853282	2	1411727126.649
11300558	214699884	2	1411727164.534
11300558	214853282	2	1411727386.535
11300558	214853282	2	1411727495.963
11300559	214853282	2	1411738115.137
11300559	214696751	0	1411738286.25
11300559	214853282	2	1411738307.378
11300564	214853096	3	1411768516.556
11300564	214853096	3	1411768846.238
11300568	214711284	2	1411554017.99
11300568	214612702	2	1411554057.746
11300568	214542358	0	1411554116.672
11300568	214530527	0	1411554134.21
11300581	214684785	3	1411528157.027
11300581	214854358	3	1411528173.002
11300592	214821022	3	1411659534.415
11300592	214850743	3	1411659710.028
11300592	214718169	3	1411659998.822
11300594	214840779	0	1411543814.09
11300594	214691486	0	1411543895.727
11300594	214840779	0	1411543971.491
11300596	214717325	2	1411826094.805
11300596	214584812	2	1411826146.357
11300597	214716731	1	1411455918.916
11300597	214628972	1	1411455981.512
11300597	214591631	1	1411456044.244
11300597	214628972	1	1411456055.473
11300597	214591567	1	1411456110.159
11300597	214530922	1	1411456255.503
11300597	214701337	1	1411456372.389
11300599	214516187	2	1411715713.248
11300599	214601552	2	1411718202.977
11300616	214853090	3	1411656111.636
11300616	214851326	3	1411656148.282
11300616	214852978	3	1411656199.102
11300616	214853090	3	1411656250.822
11300616	214851326	3	1411656371.551
11300616	214852980	3	1411656499.172
11300616	214853105	3	1411656518.319
11300617	214853094	3	1411807100.971
11300617	214851326	3	1411807124.924
11300617	214853248	3	1411807188.591
11300617	214851326	3	1411807221.024
11300619	214696432	0	1411706255.659
11300619	214835477	2	1411706444.749
11300623	214601233	0	1411659374.161
11300623	214680722	3	1411659584.159
11300623	214587712	3	1411659664.49
11300623	214848997	3	1411659735.151
11300623	214838225	3	1411659806.584
11300623	214835111	3	1411659900.863
11300623	214820345	3	1411659942.502
11300623	214579775	0	1411660010.94
11300626	214853094	3	1411746475.421
11300626	214853094	3	1411746525.533
11300626	214852978	3	1411746595.278
11300628	214556087	0	1411632322.812
11300628	214556087	0	1411632350.217
11300629	214580387	7	1411835784.789
11300629	214580387	7	1411835972.73
11300631	214602309	1	1411550739.775
11300631	214838593	1	1411550757.102
11300632	214856726	0	1411612642.706
11300632	214516790	8	1411613129.167
11300636	214539150	4	1411556475.553
11300636	214826720	4	1411556499.138
11300639	214544492	1	1411829866.639
11300639	214850953	1	1411829920.53
11300639	214695549	1	1411830060.537
11300639	214850953	1	1411830113.724
11300652	214858631	7	1411528900.687
11300652	214858631	7	1411528935.037
11300652	214858792	7	1411529063.181
11300652	214859124	7	1411529122.547
11300652	214858794	7	1411529137.259
11300652	214718220	3	1411529644.342
11300653	214858856	7	1411540191.643
11300653	214858856	7	1411540205.293
11300657	214859876	0	1411707885.605
11300657	214859876	0	1411707926.676
11300661	214838261	6	1411801689.516
11300661	214838261	6	1411801694.667
11300662	214838261	6	1411838479.085
11300662	214838261	6	1411840347.193
11300662	214838261	6	1411840351.195
11300663	214849037	6	1411845895.871
11300663	214849037	6	1411845900.011
11300666	214556218	1	1411632845.819
11300666	214556218	1	1411632876.343
11300667	214511501	4	1411635327.788
11300667	214579730	4	1411635369.887
11300667	214738449	4	1411635401.442
11300668	214686547	3	1411545225.855
11300668	214858689	3	1411545261.431
11300668	214854358	3	1411545279.774
11300668	214981102	3	1411545314.355
11300669	214848307	0	1411650979.658
11300669	214836506	1	1411651049.359
11300669	214864432	1	1411651157.231
11300669	214845504	1	1411651291.826
11300669	214845502	1	1411651365.302
11300669	214845506	1	1411651420.102
11300669	214836506	1	1411651490.192
11300686	214853280	1	1411627618.366
11300686	214856563	1	1411628862.645
11300689	214716982	1	1411670045.863
11300689	214854570	1	1411670126.902
11300689	214716982	1	1411670395.934
11300696	214848307	0	1411637707.574
11300696	214540127	0	1411637781.759
11300696	214850405	3	1411637909.871
11300696	214850405	3	1411637948.147
11300704	214839967	0	1411633769.623
11300704	214578577	3	1411633839.223
11300704	214556595	3	1411633893.261
11300714	214853242	3	1411656405.829
11300714	214853242	3	1411656433.031
11300714	214853242	3	1411657843.406
11300722	214826666	4	1411801172.485
11300722	214826662	4	1411801296.161
11300722	214845407	4	1411801358.944
11300724	214606412	1	1411577172.959
11300724	214862317	1	1411577219.754
11300733	214848217	1	1411646097.086
11300733	214848212	1	1411646129.948
11300733	214848230	1	1411646146.76
11300733	214848212	1	1411646308.009
11300733	214705997	1	1411646330.774
11300733	214678845	1	1411646400.115
11300733	214669697	1	1411646460.66
11300733	214748636	11	1411646858.8
11300733	214854947	11	1411646927.591
11300733	214748636	11	1411647018.407
11300733	214748636	11	1411647038.135
11300734	214850282	1	1411836811.884
11300734	214820190	1	1411837195.529
11300734	214639850	1	1411837843.604
11300734	214676398	1	1411837907.803
11300734	214697518	1	1411838348.156
11300736	214850810	2	1411563282.372
11300736	214842602	2	1411563478.21
11300737	214691531	0	1411732164.306
11300737	214691531	0	1411732178.101
11300737	214862244	2	1411732299.188
11300737	214842602	2	1411732355.966
11300737	214862497	2	1411732400.25
11300737	214850810	2	1411732472.762
11300737	214862497	2	1411732489.494
11300743	214695225	1	1411838586.65
11300743	214717511	1	1411838744.006
11300743	214831946	1	1411838776.112
11300743	214845356	1	1411838972.036
11300761	214831946	1	1411542312.519
11300761	214717511	1	1411542343.731
11300761	214831946	1	1411542353.385
11300761	214850945	1	1411542397.988
11300761	214850945	1	1411542436.581
11300761	214717511	1	1411542451.86
11300764	214853090	3	1411649089.146
11300764	214851326	3	1411649208.48
11300769	214709996	3	1411626184.98
11300769	214820210	3	1411626286.75
11300778	214567014	9	1411632173.534
11300778	214567014	9	1411632268.002
11300779	214853090	3	1411638572.924
11300779	214853090	3	1411638660.076
11300781	214849492	1	1411666135.679
11300781	214849689	1	1411666154.294
11300791	214849327	1	1411733833.072
11300791	214717753	1	1411733933.256
11300792	214717063	2	1411544703.061
11300792	214717063	2	1411544705.289
11300802	214582406	4	1411714958.805
11300802	214582408	4	1411715018.934
11300802	214511852	4	1411715054.07
11300802	214839566	4	1411715093.481
11300802	214582400	4	1411715128.9
11300802	214511852	4	1411715135.168
11300806	214820420	2	1411580764.58
11300806	214820420	2	1411580786.514
11300806	214846310	2	1411580807.102
11300814	214857776	0	1411736987.701
11300814	214857774	0	1411737138.315
11300814	214851313	3	1411737183.813
11300814	214849312	3	1411737229.695
11300814	214857774	0	1411737373.224
11300814	214832747	3	1411737579.822
11300814	214857776	0	1411737613.469
11300814	214848845	0	1411737659.963
11300814	214857776	0	1411737775.657
11300814	214857774	0	1411737904.079
11300814	214857774	0	1411738009.305
11300818	214717003	1	1411704797.954
11300818	214717262	5	1411705058.016
11300819	214835739	4	1411667886.241
11300819	214835694	4	1411667953.963
11300819	214839620	4	1411668045.794
11300819	214835694	4	1411668075.065
11300823	214645226	4	1411580585.955
11300823	214533369	4	1411580675.488
11300823	214664694	4	1411580812.115
11300823	214664694	4	1411580843.299
11300824	214859304	1	1411739360.229
11300824	214541591	0	1411739605.251
11300824	214821317	1	1411739658.865
11300826	214848159	0	1411708551.111
11300826	214848159	0	1411709656.462
11300827	214536298	0	1411650753.454
11300827	214531376	0	1411650797.733
11300827	214848112	5	1411650852.207
11300827	214536298	0	1411650883.177
11300827	214536298	0	1411650980.808
11300836	214555500	3	1411703184.487
11300836	214680467	3	1411703230.888
11300836	214706102	3	1411703427.388
11300836	214853709	3	1411703442.92
11300837	214836410	6	1411570496.312
11300837	214569210	6	1411570521.563
11300838	214854159	1	1411823058.275
11300838	214645708	1	1411823324.2
11300838	214645708	1	1411823326.866
11300838	214760895	1	1411823364.74
11300838	214760895	1	1411823367.661
11300838	214645708	1	1411823404.034
11300842	214852978	3	1411764167.036
11300842	214852978	3	1411764178.262
11300851	214853994	3	1411838818.5
11300851	214848255	1	1411838964.607
11300851	214569155	6	1411839501.981
11300852	214516622	2	1411808099.844
11300852	214851287	2	1411808161.243
11300852	214725542	2	1411808276.528
11300852	214550636	2	1411808354.08
11300852	214583610	2	1411808427.675
11301376	214848740	1	1411629907.851
11301376	214849003	1	1411630067.835
11301376	214712051	1	1411630609.051
11301376	214851714	1	1411632223.016
11301376	214848740	1	1411632342.34
11301378	214686092	2	1411840548.882
11301378	214686092	2	1411840624.513
11301378	214686092	2	1411840700.556
11301381	214829852	3	1411836706.662
11301381	214717562	3	1411836740.122
11301381	214854527	3	1411836816.414
11301381	214854527	3	1411836928.319
11301381	214748336	0	1411837272.463
11301381	214854517	3	1411837349.177
11301381	214851581	3	1411837438.647
11301381	214853767	3	1411837479.686
11301381	214694156	0	1411837554.409
11301381	214849738	0	1411837760.226
11301381	214849738	0	1411837821.322
11301381	214820345	3	1411837929.902
11301381	214820345	3	1411837942.978
11301381	214853730	3	1411837978.939
11301381	214854527	3	1411838036.642
11301381	214820345	3	1411838120.303
11301381	214850872	3	1411838408.622
11301381	214572448	3	1411838811.506
11301381	214695553	3	1411838868.987
11301381	214648569	1	1411839040.982
11301381	214578350	1	1411839169.356
11301381	214849747	1	1411839187.689
11301381	214829102	1	1411839201.73
11301381	214584092	1	1411839279.122
11301381	214820345	3	1411839657.034
11301386	214832413	8	1411734886.64
11301386	214832413	8	1411734984.895
11301397	214554358	1	1411666850.771
11301397	214819468	1	1411666974.691
11301398	214854570	1	1411570288.978
11301398	214716982	1	1411570303.945
11301398	214716982	1	1411570346.2
11301402	214690770	0	1411536437.484
11301402	214850287	1	1411536506.132
11301409	214629253	1	1411738271.66
11301409	214701354	1	1411738342.017
11301409	214611125	1	1411738425.27
11301409	214530701	1	1411738515.754
11301409	214629264	1	1411739747.778
11301409	214530703	1	1411739826.778
11301417	214572838	1	1411646621.431
11301417	214586807	2	1411646781.493
11301417	214636582	1	1411647623.843
11301417	214636582	1	1411647817.94
11301422	214851742	7	1411582955.656
11301422	214645987	7	1411583106.438
11301422	214678387	7	1411583247.879
11301424	214853094	3	1411636656.263
11301424	214853094	3	1411636774.743
11301433	214691432	2	1411842847.793
11301433	214691325	2	1411842926.007
11301433	214838867	2	1411842994.249
11301433	214843395	2	1411843124.871
11301441	214587005	7	1411642803.147
11301441	214838244	7	1411642889.655
11301441	214838244	7	1411643424.53
11301442	214851077	0	1411723952.695
11301442	214851077	0	1411724682.239
11301444	214714663	6	1411644547.324
11301444	214859462	6	1411644583.374
11301449	214836947	4	1411796038.752
11301449	214850758	4	1411796064.694
11301449	214836947	4	1411796116.839
11301452	214640520	4	1411585605.098
11301452	214640520	4	1411585605.194
11301459	214854585	0	1411839448.756
11301459	214850872	3	1411839538.159
11301459	214554270	3	1411839627.017
11301463	214556068	1	1411681622.405
11301463	214556068	1	1411681626.399
11301463	214556068	1	1411684167.165
11301463	214556068	1	1411684172.345
11301464	214556068	1	1411725726.016
11301464	214556068	1	1411725731.115
11301468	214855781	8	1411726348.547
11301468	214855779	8	1411726366.624
11301468	214861642	8	1411726404.657
11301468	214861644	8	1411726440.087
11301468	214856025	8	1411726459.328
11301468	214856025	8	1411726473.531
11301468	214861644	8	1411726503.657
11301468	214856027	8	1411726516.371
11301468	214856096	8	1411726541.408
11301468	214856072	8	1411726552.86
11301468	214855438	8	1411726615.961
11301468	214855442	8	1411726633.682
11301468	214855440	8	1411726706.953
11301473	214511966	4	1411574454.357
11301473	214580276	4	1411574486.904
11301476	214840378	1	1411845243.197
11301476	214596527	1	1411845318.897
11301476	214639897	1	1411845502.076
11301482	214853094	3	1411544964.838
11301482	214853094	3	1411545019.74
11301484	214554825	3	1411836948.538
11301484	214554825	3	1411836956.898
11301491	214536500	9	1411662368.946
11301491	214536502	9	1411662382.427
11301491	214578247	9	1411662454.329
11301491	214536500	9	1411662467.421
11301491	214536489	9	1411662479.951
11301491	214703790	9	1411662502.874
11301496	214684093	6	1411793837.415
11301496	214507331	6	1411793874.298
11301496	214849350	6	1411793924.586
11301497	214515870	7	1411496216.523
11301497	214515872	7	1411496346.488
11301497	214515870	7	1411496427.364
11301497	214515870	7	1411496446.38
11301497	214710986	7	1411496487.979
11301497	214515870	7	1411496534.585
11301497	214699074	7	1411497010.459
11301497	214588811	7	1411497041.186
11301497	214588813	7	1411497157.469
11301497	214515881	7	1411497261.098
11301497	214588781	7	1411497336.966
11301501	214684093	6	1411811245.968
11301501	214849350	6	1411811460.228
11301501	214684093	6	1411811484.471
11301504	214716937	1	1411677175.486
11301504	214716947	1	1411677227.4
11301508	214835411	6	1411833270.358
11301508	214695506	6	1411833324.916
11301513	214709231	1	1411806496.732
11301513	214859717	1	1411806696.618
11301516	214853265	5	1411754352.042
11301516	214710967	5	1411754401.898
11301531	214616477	1	1411547004.803
11301531	214616477	1	1411547052.793
11301542	214854583	0	1411843781.664
11301542	214846391	0	1411843826.601
11301542	214851135	2	1411843877.047
11301542	214687685	2	1411843898.555
11301542	214854583	0	1411843924.09
11301544	214685762	5	1411556423.304
11301544	214685762	5	1411556919.319
11301546	214648250	3	1411580916.619
11301546	214849344	0	1411581069.303
11301546	214556595	3	1411581238.428
11301546	214568111	0	1411581463.345
11301546	214858856	7	1411581486.69
11301546	214858856	7	1411581558.582
11301546	214859306	3	1411581819.467
11301546	214555500	3	1411581953.404
11301546	214853730	3	1411581988.684
11301547	214855652	8	1411724897.308
11301547	214855652	8	1411725013.504
11301547	214855652	8	1411725325.126
11301547	214855652	8	1411725395.804
11301569	214545821	2	1411642436.11
11301569	214545821	2	1411642953.631
11301571	214859921	3	1411636983.712
11301571	214859297	3	1411637060.268
11301571	214853852	3	1411637104.687
11301572	214564387	3	1411649295.035
11301572	214859921	3	1411649394.791
11301572	214677401	3	1411649425.692
11301572	214687905	3	1411649556.486
11301572	214859872	3	1411649583.464
11301572	214572452	3	1411649631.542
11301572	214695525	3	1411649669.961
11301572	214850792	3	1411649754.969
11301572	214851317	3	1411649781.428
11301572	214848622	3	1411650108.777
11301572	214849742	0	1411650173.107
11301572	214600492	3	1411650273.342
11301572	214848682	0	1411651380.282
11301573	214849457	3	1411673584.67
11301573	214849363	3	1411673666.918
11301573	214685049	3	1411673761.824
11301573	214552142	3	1411673808.426
11301574	214849742	0	1411716844.15
11301574	214857759	3	1411716980.873
11301574	214573590	3	1411717062.341
11301574	214564387	3	1411717173.878
11301581	214684721	0	1411669080.538
11301581	214684721	0	1411669201.479
11301587	214853199	6	1411721741.841
11301587	214545825	2	1411721847.873
11301591	214839590	1	1411550458.69
11301591	214556218	1	1411550914.419
11301591	214839590	1	1411550978.593
11301591	214514263	1	1411551048.534
11301593	214684942	3	1411751950.577
11301593	214684942	3	1411751957.537
11301593	214851163	3	1411752047.339
11301593	214851163	3	1411752053.529
11301593	214716671	3	1411752285.278
11301593	214716671	3	1411752292.126
11301593	214849455	3	1411753861.941
11301593	214849455	3	1411753879.831
11301604	214831522	11	1411668790.838
11301604	214831522	11	1411668794.846
11301609	214541366	1	1411566116.769
11301609	214541370	1	1411566167.875
11301613	214850291	1	1411805288.286
11301613	214829882	1	1411805354.867
11301632	214559220	1	1411546294.346
11301632	214853690	1	1411546553.701
11301632	214854122	1	1411546605.982
11301632	214854163	1	1411546674.912
11301632	214854163	1	1411546726.692
11301632	214854163	1	1411546740.781
11301632	214854180	1	1411546767.802
11301632	214854180	1	1411546815.983
11301632	214559220	1	1411546887.437
11301633	214856364	8	1411649736.839
11301633	214539570	0	1411652004.785
11301634	214574917	5	1411830262.682
11301634	214574917	5	1411830267.998
11301636	214667859	3	1411624764.784
11301636	214856550	0	1411624788.124
11301636	214564380	3	1411624821.841
11301636	214821022	3	1411624908.592
11301636	214826610	3	1411624927.374
11301636	214850743	3	1411624973.22
11301636	214561494	3	1411625007.887
11301636	214642100	3	1411625065.403
11301642	214846385	2	1411647566.869
11301642	214846385	2	1411647758.04
11301646	214601255	2	1411788448.768
11301646	214601255	2	1411788713.131
11301657	214567010	1	1411739807.697
11301657	214567010	1	1411740311.11
11301657	214567010	1	1411740880.673
11301657	214567010	1	1411741166.837
11301662	214586949	7	1411745412.831
11301662	214857084	7	1411745572.04
11301664	214842388	9	1411580515.607
11301664	214842384	9	1411580597.705
11301664	214842388	9	1411580606.427
11301667	214531359	0	1411569439.245
11301667	214531359	0	1411570886.226
11301668	214582937	5	1411821009.22
11301668	214687550	5	1411821118.244
11301671	214851742	7	1411648651.137
11301671	214851742	7	1411648712.773
11301671	214851742	7	1411648720.176
11301677	214554675	3	1411751321.28
11301677	214568124	0	1411751376.981
11301677	214677821	3	1411751389.103
11301677	214684845	3	1411751412.459
11301677	214690127	3	1411751424.25
11301677	214690127	3	1411751466.734
11301677	214853182	3	1411751499.307
11301677	214690127	3	1411751536.431
11301677	214716671	3	1411751551.629
11301677	214850855	3	1411751565.479
11301677	214568124	0	1411751591.882
11301677	214677821	3	1411751607.152
11301678	214508287	6	1411648592.174
11301678	214849350	6	1411648743.102
11301681	214677395	1	1411468285.479
11301681	214677405	1	1411468411.207
11301684	214677397	1	1411813637.331
11301684	214545232	1	1411813663.601
